"","year","spp","metal","corrected_conc","source"
"3119",2009,"BUPE","Molybdenum",0.80967939304554,"gain"
"3120",2010,"BUPE","Molybdenum",0.785602889824857,"gain"
"3121",2011,"BUPE","Molybdenum",0.758509972108505,"gain"
"3122",2012,"BUPE","Molybdenum",0.731810884948472,"gain"
"3123",2013,"BUPE","Molybdenum",0.705499978428673,"gain"
"3124",2014,"BUPE","Molybdenum",1.40504894828822,"gain"
"3125",2015,"BUPE","Molybdenum",NA,"gain"
"3126",1891,"BUPE","Lead",165.972089660856,"gain"
"3127",1892,"BUPE","Lead",165.972089660856,"gain"
"3128",1893,"BUPE","Lead",165.972089660856,"gain"
"3129",1894,"BUPE","Lead",165.972089660856,"gain"
"3130",1895,"BUPE","Lead",165.972089660856,"gain"
"3131",1896,"BUPE","Lead",165.972089660856,"gain"
"3132",1897,"BUPE","Lead",166.026574961019,"gain"
"3133",1898,"BUPE","Lead",166.026574961019,"gain"
"3134",1899,"BUPE","Lead",166.026574961019,"gain"
"3135",1900,"BUPE","Lead",166.026574961019,"gain"
"3136",1901,"BUPE","Lead",166.026574961019,"gain"
"3137",1902,"BUPE","Lead",166.080707127132,"gain"
"3138",1903,"BUPE","Lead",166.080707127132,"gain"
"3139",1904,"BUPE","Lead",166.080707127132,"gain"
"3140",1905,"BUPE","Lead",166.080707127132,"gain"
"3141",1906,"BUPE","Lead",166.080707127132,"gain"
"3142",1907,"BUPE","Lead",166.134500551117,"gain"
"3143",1908,"BUPE","Lead",166.134500551117,"gain"
"3144",1909,"BUPE","Lead",166.134500551117,"gain"
"3145",1910,"BUPE","Lead",166.134500551117,"gain"
"3146",1911,"BUPE","Lead",166.134500551117,"gain"
"3147",1912,"BUPE","Lead",166.134500551117,"gain"
"3148",1913,"BUPE","Lead",166.187969667844,"gain"
"3149",1914,"BUPE","Lead",166.187969667844,"gain"
"3150",1915,"BUPE","Lead",164.790101190071,"gain"
"3151",1916,"BUPE","Lead",163.392232712298,"gain"
"3152",1917,"BUPE","Lead",162.046182093992,"gain"
"3153",1918,"BUPE","Lead",160.647866473797,"gain"
"3154",1919,"BUPE","Lead",159.249550853602,"gain"
"3155",1920,"BUPE","Lead",157.90143125856,"gain"
"3156",1921,"BUPE","Lead",156.502670979913,"gain"
"3157",1922,"BUPE","Lead",155.103910701265,"gain"
"3158",1923,"BUPE","Lead",153.705150422617,"gain"
"3159",1924,"BUPE","Lead",152.354550399895,"gain"
"3160",1925,"BUPE","Lead",150.95534782429,"gain"
"3161",1926,"BUPE","Lead",149.556145248685,"gain"
"3162",1927,"BUPE","Lead",148.156942673079,"gain"
"3163",1928,"BUPE","Lead",146.757740097474,"gain"
"3164",1929,"BUPE","Lead",145.404253724184,"gain"
"3165",1930,"BUPE","Lead",144.004611090299,"gain"
"3166",1931,"BUPE","Lead",142.604968456414,"gain"
"3167",1932,"BUPE","Lead",141.205325822528,"gain"
"3168",1933,"BUPE","Lead",139.805683188643,"gain"
"3169",1934,"BUPE","Lead",138.406040554757,"gain"
"3170",1935,"BUPE","Lead",137.049266692252,"gain"
"3171",1936,"BUPE","Lead",135.649186115606,"gain"
"3172",1937,"BUPE","Lead",130.733041115443,"gain"
"3173",1938,"BUPE","Lead",125.81689611528,"gain"
"3174",1939,"BUPE","Lead",120.938396642203,"gain"
"3175",1940,"BUPE","Lead",116.020720875125,"gain"
"3176",1941,"BUPE","Lead",111.103045108048,"gain"
"3177",1942,"BUPE","Lead",106.18536934097,"gain"
"3178",1943,"BUPE","Lead",101.299080948772,"gain"
"3179",1944,"BUPE","Lead",96.3798809746412,"gain"
"3180",1945,"BUPE","Lead",91.4889061020229,"gain"
"3181",1946,"BUPE","Lead",86.5681880447428,"gain"
"3182",1947,"BUPE","Lead",81.6725645639249,"gain"
"3183",1948,"BUPE","Lead",76.7503341102955,"gain"
"3184",1949,"BUPE","Lead",71.8281036566661,"gain"
"3185",1950,"BUPE","Lead",66.9263592489534,"gain"
"3186",1951,"BUPE","Lead",62.0026216475317,"gain"
"3187",1952,"BUPE","Lead",57.0788840461101,"gain"
"3188",1953,"BUPE","Lead",52.1710601054906,"gain"
"3189",1954,"BUPE","Lead",47.2458201654618,"gain"
"3190",1955,"BUPE","Lead",42.320580225433,"gain"
"3191",1956,"BUPE","Lead",37.3953402854041,"gain"
"3192",1957,"BUPE","Lead",36.7377931788542,"gain"
"3193",1958,"BUPE","Lead",36.0802460723043,"gain"
"3194",1959,"BUPE","Lead",35.4226989657543,"gain"
"3195",1960,"BUPE","Lead",34.7545474966842,"gain"
"3196",1961,"BUPE","Lead",34.0972009607493,"gain"
"3197",1962,"BUPE","Lead",33.4398544248145,"gain"
"3198",1963,"BUPE","Lead",32.7825078888796,"gain"
"3199",1964,"BUPE","Lead",32.1251613529448,"gain"
"3200",1965,"BUPE","Lead",31.46781481701,"gain"
"3201",1966,"BUPE","Lead",30.801037248594,"gain"
"3202",1967,"BUPE","Lead",30.1438919253273,"gain"
"3203",1968,"BUPE","Lead",29.4867466020607,"gain"
"3204",1969,"BUPE","Lead",28.820743143415,"gain"
"3205",1970,"BUPE","Lead",28.1637997335283,"gain"
"3206",1971,"BUPE","Lead",27.5068563236417,"gain"
"3207",1972,"BUPE","Lead",26.8416294884755,"gain"
"3208",1973,"BUPE","Lead",26.1848887511884,"gain"
"3209",1974,"BUPE","Lead",25.5202381538692,"gain"
"3210",1975,"BUPE","Lead",24.8637009067572,"gain"
"3211",1976,"BUPE","Lead",24.199628489174,"gain"
"3212",1977,"BUPE","Lead",23.5359313062477,"gain"
"3213",1978,"BUPE","Lead",22.8798037248685,"gain"
"3214",1979,"BUPE","Lead",22.2166888508293,"gain"
"3215",1980,"BUPE","Lead",21.553952063275,"gain"
"3216",1981,"BUPE","Lead",20.8982381143431,"gain"
"3217",1982,"BUPE","Lead",20.2360891746449,"gain"
"3218",1983,"BUPE","Lead",19.574322347937,"gain"
"3219",1984,"BUPE","Lead",18.9129394746666,"gain"
"3220",1985,"BUPE","Lead",18.2578544202368,"gain"
"3221",1986,"BUPE","Lead",17.5970696873377,"gain"
"3222",1987,"BUPE","Lead",16.9366746245029,"gain"
"3223",1988,"BUPE","Lead",16.2766718274177,"gain"
"3224",1989,"BUPE","Lead",15.6170641228588,"gain"
"3225",1990,"BUPE","Lead",14.9578545678905,"gain"
"3226",1991,"BUPE","Lead",14.2990464490483,"gain"
"3227",1992,"BUPE","Lead",13.6406432815099,"gain"
"3228",1993,"BUPE","Lead",12.9826488082526,"gain"
"3229",1994,"BUPE","Lead",12.3250669991972,"gain"
"3230",1995,"BUPE","Lead",11.6679020503358,"gain"
"3231",1996,"BUPE","Lead",11.0111583828458,"gain"
"3232",1997,"BUPE","Lead",10.3548406421869,"gain"
"3233",1998,"BUPE","Lead",9.69547608515293,"gain"
"3234",1999,"BUPE","Lead",9.04023031493439,"gain"
"3235",2000,"BUPE","Lead",8.49901625191804,"gain"
"3236",2001,"BUPE","Lead",7.9552065275028,"gain"
"3237",2002,"BUPE","Lead",7.4149045735501,"gain"
"3238",2003,"BUPE","Lead",6.87498206672816,"gain"
"3239",2004,"BUPE","Lead",6.33299069746531,"gain"
"3240",2005,"BUPE","Lead",5.79402875706408,"gain"
"3241",2006,"BUPE","Lead",5.25336686568038,"gain"
"3242",2007,"BUPE","Lead",4.71540466564908,"gain"
"3243",2008,"BUPE","Lead",4.17613488392016,"gain"
"3244",2009,"BUPE","Lead",3.63921508111879,"gain"
"3245",2010,"BUPE","Lead",3.10272797638668,"gain"
"3246",2011,"BUPE","Lead",2.56557415016658,"gain"
"3247",2012,"BUPE","Lead",2.02929902187118,"gain"
"3248",2013,"BUPE","Lead",1.4939317100469,"gain"
"3249",2014,"BUPE","Lead",1.4932497581514,"gain"
"3250",2015,"BUPE","Lead",NA,"gain"
"3251",1891,"BUPE","Zinc",145.954935196006,"gain"
"3252",1892,"BUPE","Zinc",147.010527507985,"gain"
"3253",1893,"BUPE","Zinc",148.066119819964,"gain"
"3254",1894,"BUPE","Zinc",149.121712131943,"gain"
"3255",1895,"BUPE","Zinc",150.177304443922,"gain"
"3256",1896,"BUPE","Zinc",151.232896755901,"gain"
"3257",1897,"BUPE","Zinc",152.802876797244,"gain"
"3258",1898,"BUPE","Zinc",153.862034603476,"gain"
"3259",1899,"BUPE","Zinc",154.921192409707,"gain"
"3260",1900,"BUPE","Zinc",155.980350215939,"gain"
"3261",1901,"BUPE","Zinc",157.03950802217,"gain"
"3262",1902,"BUPE","Zinc",158.63394866371,"gain"
"3263",1903,"BUPE","Zinc",159.696692515342,"gain"
"3264",1904,"BUPE","Zinc",160.759436366975,"gain"
"3265",1905,"BUPE","Zinc",161.822180218608,"gain"
"3266",1906,"BUPE","Zinc",162.884924070241,"gain"
"3267",1907,"BUPE","Zinc",164.50410040781,"gain"
"3268",1908,"BUPE","Zinc",165.570451173836,"gain"
"3269",1909,"BUPE","Zinc",166.636801939863,"gain"
"3270",1910,"BUPE","Zinc",167.70315270589,"gain"
"3271",1911,"BUPE","Zinc",168.769503471916,"gain"
"3272",1912,"BUPE","Zinc",169.835854237943,"gain"
"3273",1913,"BUPE","Zinc",171.4836754972,"gain"
"3274",1914,"BUPE","Zinc",172.553654370341,"gain"
"3275",1915,"BUPE","Zinc",172.263085655189,"gain"
"3276",1916,"BUPE","Zinc",171.972516940037,"gain"
"3277",1917,"BUPE","Zinc",172.267544380159,"gain"
"3278",1918,"BUPE","Zinc",171.975984553686,"gain"
"3279",1919,"BUPE","Zinc",171.684424727214,"gain"
"3280",1920,"BUPE","Zinc",171.978977158308,"gain"
"3281",1921,"BUPE","Zinc",171.686420284565,"gain"
"3282",1922,"BUPE","Zinc",171.393863410822,"gain"
"3283",1923,"BUPE","Zinc",171.101306537079,"gain"
"3284",1924,"BUPE","Zinc",171.394393666296,"gain"
"3285",1925,"BUPE","Zinc",171.100833716429,"gain"
"3286",1926,"BUPE","Zinc",170.807273766561,"gain"
"3287",1927,"BUPE","Zinc",170.513713816694,"gain"
"3288",1928,"BUPE","Zinc",170.220153866826,"gain"
"3289",1929,"BUPE","Zinc",170.510767109715,"gain"
"3290",1930,"BUPE","Zinc",170.216197960233,"gain"
"3291",1931,"BUPE","Zinc",169.92162881075,"gain"
"3292",1932,"BUPE","Zinc",169.627059661268,"gain"
"3293",1933,"BUPE","Zinc",169.332490511785,"gain"
"3294",1934,"BUPE","Zinc",169.037921362302,"gain"
"3295",1935,"BUPE","Zinc",169.325033262565,"gain"
"3296",1936,"BUPE","Zinc",169.029448693572,"gain"
"3297",1937,"BUPE","Zinc",165.115378071,"gain"
"3298",1938,"BUPE","Zinc",161.201307448428,"gain"
"3299",1939,"BUPE","Zinc",157.8309265279,"gain"
"3300",1940,"BUPE","Zinc",153.903326264058,"gain"
"3301",1941,"BUPE","Zinc",149.975726000216,"gain"
"3302",1942,"BUPE","Zinc",146.048125736374,"gain"
"3303",1943,"BUPE","Zinc",142.613171904091,"gain"
"3304",1944,"BUPE","Zinc",138.67195701106,"gain"
"3305",1945,"BUPE","Zinc",135.199110752102,"gain"
"3306",1946,"BUPE","Zinc",131.244194892186,"gain"
"3307",1947,"BUPE","Zinc",127.733068779294,"gain"
"3308",1948,"BUPE","Zinc",123.76436423959,"gain"
"3309",1949,"BUPE","Zinc",119.795659699887,"gain"
"3310",1950,"BUPE","Zinc",116.231979669505,"gain"
"3311",1951,"BUPE","Zinc",112.249397335927,"gain"
"3312",1952,"BUPE","Zinc",108.266815002349,"gain"
"3313",1953,"BUPE","Zinc",104.649994640637,"gain"
"3314",1954,"BUPE","Zinc",100.653443971385,"gain"
"3315",1955,"BUPE","Zinc",96.6568933021322,"gain"
"3316",1956,"BUPE","Zinc",92.6603426328799,"gain"
"3317",1957,"BUPE","Zinc",94.5485398060344,"gain"
"3318",1958,"BUPE","Zinc",96.4367369791889,"gain"
"3319",1959,"BUPE","Zinc",98.3249341523433,"gain"
"3320",1960,"BUPE","Zinc",99.8628766250906,"gain"
"3321",1961,"BUPE","Zinc",101.744474364354,"gain"
"3322",1962,"BUPE","Zinc",103.626072103618,"gain"
"3323",1963,"BUPE","Zinc",105.507669842881,"gain"
"3324",1964,"BUPE","Zinc",107.389267582145,"gain"
"3325",1965,"BUPE","Zinc",109.270865321408,"gain"
"3326",1966,"BUPE","Zinc",110.765138746493,"gain"
"3327",1967,"BUPE","Zinc",112.640179828946,"gain"
"3328",1968,"BUPE","Zinc",114.515220911399,"gain"
"3329",1969,"BUPE","Zinc",115.985881159509,"gain"
"3330",1970,"BUPE","Zinc",117.8544076877,"gain"
"3331",1971,"BUPE","Zinc",119.722934215891,"gain"
"3332",1972,"BUPE","Zinc",121.170232926332,"gain"
"3333",1973,"BUPE","Zinc",123.03228634081,"gain"
"3334",1974,"BUPE","Zinc",124.462901691182,"gain"
"3335",1975,"BUPE","Zinc",126.318522782771,"gain"
"3336",1976,"BUPE","Zinc",127.732614678366,"gain"
"3337",1977,"BUPE","Zinc",129.136692039532,"gain"
"3338",1978,"BUPE","Zinc",130.979568318738,"gain"
"3339",1979,"BUPE","Zinc",132.367392328544,"gain"
"3340",1980,"BUPE","Zinc",133.745388295491,"gain"
"3341",1981,"BUPE","Zinc",135.575675424632,"gain"
"3342",1982,"BUPE","Zinc",136.937676718804,"gain"
"3343",1983,"BUPE","Zinc",138.290027697268,"gain"
"3344",1984,"BUPE","Zinc",139.632795790431,"gain"
"3345",1985,"BUPE","Zinc",141.444480650049,"gain"
"3346",1986,"BUPE","Zinc",142.771603823346,"gain"
"3347",1987,"BUPE","Zinc",144.089310053526,"gain"
"3348",1988,"BUPE","Zinc",145.397661927295,"gain"
"3349",1989,"BUPE","Zinc",146.696720675716,"gain"
"3350",1990,"BUPE","Zinc",147.986546207247,"gain"
"3351",1991,"BUPE","Zinc",149.267197140039,"gain"
"3352",1992,"BUPE","Zinc",150.538730833494,"gain"
"3353",1993,"BUPE","Zinc",151.801203419115,"gain"
"3354",1994,"BUPE","Zinc",153.054669830661,"gain"
"3355",1995,"BUPE","Zinc",154.299183833628,"gain"
"3356",1996,"BUPE","Zinc",155.534798054083,"gain"
"3357",1997,"BUPE","Zinc",156.761564006849,"gain"
"3358",1998,"BUPE","Zinc",157.459819515809,"gain"
"3359",1999,"BUPE","Zinc",158.666016425614,"gain"
"3360",2000,"BUPE","Zinc",155.321891213336,"gain"
"3361",2001,"BUPE","Zinc",151.502326727808,"gain"
"3362",2002,"BUPE","Zinc",148.211791524902,"gain"
"3363",2003,"BUPE","Zinc",144.941872060948,"gain"
"3364",2004,"BUPE","Zinc",141.232482688571,"gain"
"3365",2005,"BUPE","Zinc",138.014449797944,"gain"
"3366",2006,"BUPE","Zinc",134.380726571106,"gain"
"3367",2007,"BUPE","Zinc",131.213414818565,"gain"
"3368",2008,"BUPE","Zinc",127.653464873396,"gain"
"3369",2009,"BUPE","Zinc",124.535783474736,"gain"
"3370",2010,"BUPE","Zinc",121.246133921238,"gain"
"3371",2011,"BUPE","Zinc",117.401370891219,"gain"
"3372",2012,"BUPE","Zinc",113.626194461169,"gain"
"3373",2013,"BUPE","Zinc",109.91898774294,"gain"
"3374",2014,"BUPE","Zinc",138.737237164695,"gain"
"3375",2015,"BUPE","Zinc",NA,"gain"
"3376",1891,"LAAL","Arsenic",NA,"gain"
"3377",1892,"LAAL","Arsenic",NA,"gain"
"3378",1893,"LAAL","Arsenic",NA,"gain"
"3379",1894,"LAAL","Arsenic",NA,"gain"
"3380",1895,"LAAL","Arsenic",NA,"gain"
"3381",1896,"LAAL","Arsenic",NA,"gain"
"3382",1897,"LAAL","Arsenic",NA,"gain"
"3383",1898,"LAAL","Arsenic",NA,"gain"
"3384",1899,"LAAL","Arsenic",NA,"gain"
"3385",1900,"LAAL","Arsenic",NA,"gain"
"3386",1901,"LAAL","Arsenic",NA,"gain"
"3387",1902,"LAAL","Arsenic",NA,"gain"
"3388",1903,"LAAL","Arsenic",NA,"gain"
"3389",1904,"LAAL","Arsenic",NA,"gain"
"3390",1905,"LAAL","Arsenic",NA,"gain"
"3391",1906,"LAAL","Arsenic",NA,"gain"
"3392",1907,"LAAL","Arsenic",NA,"gain"
"3393",1908,"LAAL","Arsenic",NA,"gain"
"3394",1909,"LAAL","Arsenic",NA,"gain"
"3395",1910,"LAAL","Arsenic",NA,"gain"
"3396",1911,"LAAL","Arsenic",NA,"gain"
"3397",1912,"LAAL","Arsenic",NA,"gain"
"3398",1913,"LAAL","Arsenic",NA,"gain"
"3399",1914,"LAAL","Arsenic",NA,"gain"
"3400",1915,"LAAL","Arsenic",NA,"gain"
"3401",1916,"LAAL","Arsenic",NA,"gain"
"3402",1917,"LAAL","Arsenic",NA,"gain"
"3403",1918,"LAAL","Arsenic",NA,"gain"
"3404",1919,"LAAL","Arsenic",NA,"gain"
"3405",1920,"LAAL","Arsenic",NA,"gain"
"3406",1921,"LAAL","Arsenic",NA,"gain"
"3407",1922,"LAAL","Arsenic",NA,"gain"
"3408",1923,"LAAL","Arsenic",NA,"gain"
"3409",1924,"LAAL","Arsenic",NA,"gain"
"3410",1925,"LAAL","Arsenic",NA,"gain"
"3411",1926,"LAAL","Arsenic",NA,"gain"
"3412",1927,"LAAL","Arsenic",NA,"gain"
"3413",1928,"LAAL","Arsenic",NA,"gain"
"3414",1929,"LAAL","Arsenic",NA,"gain"
"3415",1930,"LAAL","Arsenic",NA,"gain"
"3416",1931,"LAAL","Arsenic",NA,"gain"
"3417",1932,"LAAL","Arsenic",NA,"gain"
"3418",1933,"LAAL","Arsenic",NA,"gain"
"3419",1934,"LAAL","Arsenic",NA,"gain"
"3420",1935,"LAAL","Arsenic",NA,"gain"
"3421",1936,"LAAL","Arsenic",NA,"gain"
"3422",1937,"LAAL","Arsenic",NA,"gain"
"3423",1938,"LAAL","Arsenic",NA,"gain"
"3424",1939,"LAAL","Arsenic",NA,"gain"
"3425",1940,"LAAL","Arsenic",NA,"gain"
"3426",1941,"LAAL","Arsenic",NA,"gain"
"3427",1942,"LAAL","Arsenic",NA,"gain"
"3428",1943,"LAAL","Arsenic",NA,"gain"
"3429",1944,"LAAL","Arsenic",NA,"gain"
"3430",1945,"LAAL","Arsenic",NA,"gain"
"3431",1946,"LAAL","Arsenic",NA,"gain"
"3432",1947,"LAAL","Arsenic",NA,"gain"
"3433",1948,"LAAL","Arsenic",NA,"gain"
"3434",1949,"LAAL","Arsenic",NA,"gain"
"3435",1950,"LAAL","Arsenic",NA,"gain"
"3436",1951,"LAAL","Arsenic",NA,"gain"
"3437",1952,"LAAL","Arsenic",NA,"gain"
"3438",1953,"LAAL","Arsenic",NA,"gain"
"3439",1954,"LAAL","Arsenic",NA,"gain"
"3440",1955,"LAAL","Arsenic",NA,"gain"
"3441",1956,"LAAL","Arsenic",NA,"gain"
"3442",1957,"LAAL","Arsenic",NA,"gain"
"3443",1958,"LAAL","Arsenic",NA,"gain"
"3444",1959,"LAAL","Arsenic",NA,"gain"
"3445",1960,"LAAL","Arsenic",NA,"gain"
"3446",1961,"LAAL","Arsenic",NA,"gain"
"3447",1962,"LAAL","Arsenic",NA,"gain"
"3448",1963,"LAAL","Arsenic",NA,"gain"
"3449",1964,"LAAL","Arsenic",NA,"gain"
"3450",1965,"LAAL","Arsenic",NA,"gain"
"3451",1966,"LAAL","Arsenic",NA,"gain"
"3452",1967,"LAAL","Arsenic",NA,"gain"
"3453",1968,"LAAL","Arsenic",NA,"gain"
"3454",1969,"LAAL","Arsenic",NA,"gain"
"3455",1970,"LAAL","Arsenic",NA,"gain"
"3456",1971,"LAAL","Arsenic",NA,"gain"
"3457",1972,"LAAL","Arsenic",NA,"gain"
"3458",1973,"LAAL","Arsenic",NA,"gain"
"3459",1974,"LAAL","Arsenic",NA,"gain"
"3460",1975,"LAAL","Arsenic",NA,"gain"
"3461",1976,"LAAL","Arsenic",NA,"gain"
"3462",1977,"LAAL","Arsenic",NA,"gain"
"3463",1978,"LAAL","Arsenic",NA,"gain"
"3464",1979,"LAAL","Arsenic",NA,"gain"
"3465",1980,"LAAL","Arsenic",NA,"gain"
"3466",1981,"LAAL","Arsenic",NA,"gain"
"3467",1982,"LAAL","Arsenic",NA,"gain"
"3468",1983,"LAAL","Arsenic",NA,"gain"
"3469",1984,"LAAL","Arsenic",NA,"gain"
"3470",1985,"LAAL","Arsenic",NA,"gain"
"3471",1986,"LAAL","Arsenic",80.7305183603102,"gain"
"3472",1987,"LAAL","Arsenic",80.7305183603102,"gain"
"3473",1988,"LAAL","Arsenic",80.5694540275688,"gain"
"3474",1989,"LAAL","Arsenic",80.7305183603102,"gain"
"3475",1990,"LAAL","Arsenic",80.7305183603102,"gain"
"3476",1991,"LAAL","Arsenic",80.5694540275688,"gain"
"3477",1992,"LAAL","Arsenic",80.5694540275688,"gain"
"3478",1993,"LAAL","Arsenic",NA,"gain"
"3479",1994,"LAAL","Arsenic",NA,"gain"
"3480",1995,"LAAL","Arsenic",NA,"gain"
"3481",1996,"LAAL","Arsenic",NA,"gain"
"3482",1997,"LAAL","Arsenic",NA,"gain"
"3483",1998,"LAAL","Arsenic",NA,"gain"
"3484",1999,"LAAL","Arsenic",NA,"gain"
"3485",2000,"LAAL","Arsenic",NA,"gain"
"3486",2001,"LAAL","Arsenic",NA,"gain"
"3487",2002,"LAAL","Arsenic",NA,"gain"
"3488",2003,"LAAL","Arsenic",NA,"gain"
"3489",2004,"LAAL","Arsenic",NA,"gain"
"3490",2005,"LAAL","Arsenic",NA,"gain"
"3491",2006,"LAAL","Arsenic",NA,"gain"
"3492",2007,"LAAL","Arsenic",NA,"gain"
"3493",2008,"LAAL","Arsenic",NA,"gain"
"3494",2009,"LAAL","Arsenic",NA,"gain"
"3495",2010,"LAAL","Arsenic",NA,"gain"
"3496",2011,"LAAL","Arsenic",NA,"gain"
"3497",2012,"LAAL","Arsenic",NA,"gain"
"3498",2013,"LAAL","Arsenic",NA,"gain"
"3499",2014,"LAAL","Arsenic",NA,"gain"
"3500",2015,"LAAL","Arsenic",NA,"gain"
"3501",1891,"LAAL","Cadmium",NA,"gain"
"3502",1892,"LAAL","Cadmium",NA,"gain"
"3503",1893,"LAAL","Cadmium",NA,"gain"
"3504",1894,"LAAL","Cadmium",NA,"gain"
"3505",1895,"LAAL","Cadmium",NA,"gain"
"3506",1896,"LAAL","Cadmium",NA,"gain"
"3507",1897,"LAAL","Cadmium",0.584717027426938,"gain"
"3508",1898,"LAAL","Cadmium",0.590339306536813,"gain"
"3509",1899,"LAAL","Cadmium",0.595961585646687,"gain"
"3510",1900,"LAAL","Cadmium",0.601583864756561,"gain"
"3511",1901,"LAAL","Cadmium",0.607206143866436,"gain"
"3512",1902,"LAAL","Cadmium",0.61282842297631,"gain"
"3513",1903,"LAAL","Cadmium",0.618450702086185,"gain"
"3514",1904,"LAAL","Cadmium",0.621386212132316,"gain"
"3515",1905,"LAAL","Cadmium",0.624284959652705,"gain"
"3516",1906,"LAAL","Cadmium",0.627147033867891,"gain"
"3517",1907,"LAAL","Cadmium",0.632697007618934,"gain"
"3518",1908,"LAAL","Cadmium",0.635498597285824,"gain"
"3519",1909,"LAAL","Cadmium",0.63826378606851,"gain"
"3520",1910,"LAAL","Cadmium",0.643766060086342,"gain"
"3521",1911,"LAAL","Cadmium",0.649268334104174,"gain"
"3522",1912,"LAAL","Cadmium",0.654770608122006,"gain"
"3523",1913,"LAAL","Cadmium",0.657428366558092,"gain"
"3524",1914,"LAAL","Cadmium",0.662906936279409,"gain"
"3525",1915,"LAAL","Cadmium",0.668385506000727,"gain"
"3526",1916,"LAAL","Cadmium",0.670960094271005,"gain"
"3527",1917,"LAAL","Cadmium",0.676415054387029,"gain"
"3528",1918,"LAAL","Cadmium",0.681870014503054,"gain"
"3529",1919,"LAAL","Cadmium",0.687324974619078,"gain"
"3530",1920,"LAAL","Cadmium",0.692779934735102,"gain"
"3531",1921,"LAAL","Cadmium",0.698234894851127,"gain"
"3532",1922,"LAAL","Cadmium",0.703689854967151,"gain"
"3533",1923,"LAAL","Cadmium",0.706087655020898,"gain"
"3534",1924,"LAAL","Cadmium",0.703846106909721,"gain"
"3535",1925,"LAAL","Cadmium",0.701604558798543,"gain"
"3536",1926,"LAAL","Cadmium",0.699363010687366,"gain"
"3537",1927,"LAAL","Cadmium",0.697121462576188,"gain"
"3538",1928,"LAAL","Cadmium",0.694879914465011,"gain"
"3539",1929,"LAAL","Cadmium",0.692638366353833,"gain"
"3540",1930,"LAAL","Cadmium",0.690396818242656,"gain"
"3541",1931,"LAAL","Cadmium",0.688155270131479,"gain"
"3542",1932,"LAAL","Cadmium",0.685913722020301,"gain"
"3543",1933,"LAAL","Cadmium",0.686632281271011,"gain"
"3544",1934,"LAAL","Cadmium",0.684381027889795,"gain"
"3545",1935,"LAAL","Cadmium",0.682129774508578,"gain"
"3546",1936,"LAAL","Cadmium",0.679878521127362,"gain"
"3547",1937,"LAAL","Cadmium",0.677627267746146,"gain"
"3548",1938,"LAAL","Cadmium",0.678299108353587,"gain"
"3549",1939,"LAAL","Cadmium",0.676038111325742,"gain"
"3550",1940,"LAAL","Cadmium",0.676692366510511,"gain"
"3551",1941,"LAAL","Cadmium",0.67442158675712,"gain"
"3552",1942,"LAAL","Cadmium",0.672150807003729,"gain"
"3553",1943,"LAAL","Cadmium",0.669880027250338,"gain"
"3554",1944,"LAAL","Cadmium",0.670497070759536,"gain"
"3555",1945,"LAAL","Cadmium",0.668216468478042,"gain"
"3556",1946,"LAAL","Cadmium",0.668815884411438,"gain"
"3557",1947,"LAAL","Cadmium",0.666525419053864,"gain"
"3558",1948,"LAAL","Cadmium",0.667107227293282,"gain"
"3559",1949,"LAAL","Cadmium",0.667681395389993,"gain"
"3560",1950,"LAAL","Cadmium",0.665371079142969,"gain"
"3561",1951,"LAAL","Cadmium",0.663060762895944,"gain"
"3562",1952,"LAAL","Cadmium",0.66075044664892,"gain"
"3563",1953,"LAAL","Cadmium",0.655605378546846,"gain"
"3564",1954,"LAAL","Cadmium",0.656129814154872,"gain"
"3565",1955,"LAAL","Cadmium",0.653819497907848,"gain"
"3566",1956,"LAAL","Cadmium",0.651509181660823,"gain"
"3567",1957,"LAAL","Cadmium",0.646403899549697,"gain"
"3568",1958,"LAAL","Cadmium",0.64410352980041,"gain"
"3569",1959,"LAAL","Cadmium",0.641803160051123,"gain"
"3570",1960,"LAAL","Cadmium",0.639502790301836,"gain"
